text,label
joy  and  freedom  in  the  love  of  god ,1
didnt  sleep  til  6  am  cant  feel  ma  toes ,1
the  first  snow  in  nyc  afijeljaldsfjasd  xd ,1
to  the  dickwads  who  sat  in  the  table  next  to  me  yeah  insulting  me  in  korean  behind  my  back  thinking  that  i  wouldnt  understand  go  back  into  the  recess  of  the  fucking  cess  pool  you  fucking  crawled  out  of  you  dumb  fucks  love  propname ,1
in  kimmel  jamming  drinking  free  coffee  and  writing  3  essays  before  10  am  tomorrow  gonna  die  from  brain  overload ,1
didnt  sleeptiredprobably  gonna  walk  into  traffic  halfasleep  and  the  best  partim  not  done  with  that  friggin  essay  yet ,1
watched  hot  fuzz  then  proceeded  to  watch  comedy  central  and  finally  chatted  with  a  drunk  dude  and  his  friend  while  watching  reno  911 ,1
out  of  my  mind  with  fustration  and  fatigue  oh  the  life  of  a  college  student ,1
waiting  for  vacation  time  to  roll  around ,1
i  think  this  week  of  college  just  might  kill  me ,1
nat  science  final  in  a  couple  of  hours  more  study  or  sleep  argh  stupid  test ,1
more  partying  at  sandras  sweet  16  cant  wait ,1
is  wondering  if  she  should  even  be  here  and  if  nyu  was  just  a  bad  idea  a  very  expensive  bad  idea ,1
to  the  gallery ,1
booga  booga  booga  lol  love  courage ,1
just  chillin ,1
is  going  shopping  for  college  stuff  wooo ,1
hoping  those  leaving  a  safe  trip  and  a  lurvly  thanksgiving  break  only  a  couple  more  hours  to  go  xd ,1
trying  to  write  final  papers  in  library  not  working  argh ,1
heading  on  home  yea  bitches  let  the  winter  games  begin  after  i  finish  my  conwest  final  papers  ugh ,1
ughtiredhwessayreadingblurghhl ,1
retreat  in  a  couple  of  hours  nervous  meh ,1
hauling  stuff  out  and  moving  into  nyu  in  several  hours ,1
snow  snow  i  love  it  so  xd  but  getting  to  class  is  gonna  be  interesting ,1
if  at  first  you  dont  succeed  find  out  if  the  loser  gets  anything  propname ,1
its  so  cold  outside  hot  cocoa  anyone  d ,1
rofl  how  im  using  physics  regents  table  to  do  college  physics  hw  oh  the  irony ,1
so  tiredit  might  snow  tonight ,1
had  a  great  time  with  friends  met  some  new  peoples  and  experienced  one  hell  of  a  night ,1
randomness  reigns  supreme ,1
the  snow  the  snow  ahh  the  snow  oh  if  only  if  i  were  a  few  years  younger  i  would  spend  the  day  with  cups  of  hot  chocolate  and  pummel  my  baby  brother  into  the  snow ,1
lovin  neighbors  know  my  name  propname  and  lovin  the  thumpin  of  my  heart  and  feet  pounding  on  the  dance  floor  been  too  long  baby ,1
schools  closed  biatch ,1
opus  10  no  1  10  years  in  the  making    im  so  happy  to  finally  be  able  to  play  these  arpeggios  up  to  speed  without  feeling  like  my  arm  will  fall  off  after  the  first  phrase ,1
is  done    first  real  summer  break  in  years ,1
detox  water  fast ,1
on  vacation  2  weeks  to  learn  statistics  haha ,1
watched  a  whole  bunch  of  queer  movies  on  youtube  love  it ,1
i  really  miss  driers  trader  joes  and  whole  foods ,1
day  1  trip  planning  bought  a  very  nice  travel  guide ,1
back  to  the  polonaise  fantasie  4  pages  done  at  this  miserable  rate  the  piece  will  be  ready  in  a  decade ,1
to  frisco  for  a  day ,1
marinating  a  pound  of  bulgogi  we  would  need  a  grill  but  it  is  pretty  good  anyway  want  to  try  some ,1
dying  for  first  vietnamese  food  in  years  i  could  dream  of  pho  tonight ,1
bye  bye  san  jose ,1
sad  to  leave  san  jose   ,1
hooked  on  pbs ,1
really  like  pbss  the  ascent  of  money ,1
first  day  phd  applications  forgot  how  challenging  this  is ,1
gre  sorrows ,1
new  woody  allen  is  genius ,1
when  your  thesis  is  on  saddlepoint  model  selection  and  matlab  cant  find  any  saddle  points  youre  in  deep   ,1
high  on  scarlatti  and  chopin ,1
done  with  5  apps ,1
bulgogi  turned  out  tasty  after  all  congrats  to  all  those  with  working  ovens  who  roasted  a  beautiful  bird  its  fun  hearing  your  success  stories  merry  christmas ,1
german  bureaucracy    annoying  as  all  hell  even  from  this  side  of  the  atlantic ,1
saw  propname  wtc  1  cant  wait  for  the  partitas  in  march ,1
looking  forward  to  beethoven  g  major  concerto  tonight ,1
we  never  forget  the  truth  we  only  get  better  at  lying  to  ourselves ,0
is  going  into  a  morphineinduced  slumber ,0
is  bargin  it  up  north ,0
broke  her  forearm  dislocated  and  sheared  her  elbow  fractured  3  ribs  and  lacerated  her  spleen  jumping  off  a  ledge  into  the  san  lorenzo  river  on  friday  shell  be  on  the  2nd  floor  in  dominican  hospital  rm  2210  until  tuesday  if  anyone  wants  to  keep  her  com ,0
is  so  excited  to  finally  get  out  of  the  hospital  tomorrow ,0
finally  has  some  legit  painkillers  hopefully  my  metal  arm  stops  hurting  soon  for  now  i  think  im  gonna  watch  the  entire  series  of  entourage  since  i  still  have  two  days  of  bed  rest  propname  can  help  me  back  to  health  anyday   ,0
so  i  dont  have  to  keep  typing  this  evrytime  sum1  asks  slipped  during  a  cliff  jump  didnt  clear  the  rocks  below  sheared  the  ball  joint  in  my  left  elbow  dislocated  it  compound  fracture  compound  fracture  in  my  forearm  3  fractured  ribs  and  lacerated ,0
is  getting  much  better  d ,0
has  a  new  perspective  its  crazy  how  close  i  came  to  dying  on  friday  im  very  happy  to  be  out  of  the  hospital  and  at  my  parents  house  again  come  visit  me  im  on  bed  rest  till  sunday  and  then  only  low  activity  for  the  next  3  months ,0
woke  up  in  a  lot  of  pain  and  then  hit  the  morphine  button  like  6  times  pains  not  totally  gone  but  at  least  its  subsided  a  little ,0
is  bored  in  santa  cruz ,0
s  spleen  is  healing  nicely  but  she  still  cant  feel  her  fingertips  on  her  left  hand  she  also  wishes  the  nurses  assistants  werent  so  incompetent  one  helped  me  to  the  toilet  this  morning  then  left  and  never  came  back  to  help  me  back  into  bed  which  i ,0
just  got  the  most  amazing  rainbow  tutu  and  leggings ,0
is  so  sick  of  this  hospital  and  not  being  able  to  do  things  on  her  own ,0
now  takes  the  storke  exit  into  iv  instead  of  the  los  carneros  exit  weird ,0
is  in  isla  vista  without  a  phone ,0
is  gettin  ready  for  reggae ,0
mmm  strawberry  rhubarb  cobbler  mmmm ,0
the  heart  is  a  wilderness  with  beauty  and  emptiness  that  you  endure  cause  you  never  can  be  sure ,0
commercial  narrator  were  all  searching  for  it  most  of  us  dont  even  know  what  were  looking  for  but  we  all  feel  it  that  unexplainable  emptiness  that  can  only  be  filled  by  one  thing  then  they  pan  to  the  stars  and  the  answer  appears  scientology  ri ,0
that  is  a  problem  that  is  not  trusting  the  nowness  properly  that  what  is  the  actual  experience  now  possesses  a  lot  of  powerful  things  it  is  so  powerful  that  we  cant  face  it  therefore  we  have  to  borrow  from  the  past  and  invite  the  future  all  the  time  maybe  thats  why  we  seek  religion  maybe  thats  why  we  march  in  the  street  maybe  thats  why  we  complain  to  society  maybe  thats  why  we  vote  for  the  presidents ,0
cant  sleep  because  the  dog  keeps  barking  at  something  in  the  yard  and  its  kinda  freakin  me  out ,0
rediscovered  an  old  journal  and  some  old  poetry  of  hers  and  is  spending  the  day  pondering  who  she  is  and  who  her  real  friends  are    bed  rest  has  given  me  a  lot  of  time  to  think  lol   ,0
i  find  it  interesting  that  i  cannot  reply  to  comments  on  propnames  page  without  entering  my  phone  number  a  neighbor  of  mine  received  threatening  calls  from  a  conservative  group  after  voicing  her  opinion  at  a  rally  how  they  got  her  number  i  do  not  know  but  i  wonder  if  the  same  would  have  happened  to  me  if  i  entered  my  number  scary  stuff ,0
we  have  to  continually  be  jumping  off  cliffs  and  developing  our  wings  on  the  way  down  propname ,0
which  mustache ,0
is  missing  isla  vista  hardcore  tonight    i  need  an  adventure ,0
is  getting  everything  to  work  out  despite  the  drastic  change  in  plans ,0
is  going  to  the  city  tonight  even  though  shes  broken  ooo  and  my  cousin  drew  a  pretty  pink  cupcake  on  my  cast  d ,0
got  burned  by  steak  grease  and  has  blisters  on  her  leg    im  just  tryin  to  ignore  it  but  i  think  the  chef  owes  me  a  serious  sesh  cough  propname  coughcough  hahaha ,0
i  think  were  walking  step  in  step  but  you  dont  speak  your  mind  i  think  i  see  it  in  your  eyes  but  maybe  its  just  a  reflection  of  mine ,0
is  packing  up  old  baggage  mailing  it  away  to  timbuktu  and  starting  a  new  day   ,0
see  when  you  forgive  your  imperfections  and  youve  auctioned  all  your  clothes  and  you  look  to  see  your  true  reflection  you  will  be  the  one  who  loves  you  the  most  propname  the  one  who  loves  you  the  most ,0
is  getting  on  her  longboard  for  the  first  time  in  3  months  d    now  its  time  to  go  around  isla  vista  collecting  flowers  for  my  new  apartment   ,0
is  stoked  for  west  beach  today  too  bad  its  not  sunnier  didnt  someone  tell  santa  barbara  its  still  summer ,0
both  of  the  towns  i  live  in  have  been  on  fire  an  lot  recently   ,0
is  regaining  her  colors  and  fitting  into  her  skin  again  d ,0
is  repairing  her  very  broken  math  skills  one  equation  at  a  time ,0
all  we  have  is  hope  and  love  so  dont  you  worry  child  so  dont  you  worry  bout  a  thing  in  the  night  for  those  can  lift  us  up  so  we  can  rise  so  we  can  rise  above  the  madness  propname ,0
is  headin  downtown  for  some  live  music  on  this  lovely  sunday  afternoon   ,0
is  so  stoked  to  see  propname  propname  and  propname  at  the  hollywood  bowl  with  her  lady  tonight ,0
is  preparing  for  five  days  of  awesomeness  hurray  for  geo18 ,0
is  cuddleing  with  propname  the  cutest  puppy  ever ,0
is  living  on  cloud  nine  aka  in  the  montecito  hills  the  house  i  moved  into  is  insanely  beautiful  and  best  of  all  its  free ,0
has  a  long  day  in  the  field  tomorrow  and  then  is  escaping  isla  vista  for  the  weekend  d ,0
loves  her  field  fridays  and  beer  hour  thanks  propname  for  being  such  a  great  beer  czar ,0
is  spending  her  day  off  watching  dexter  instead  of  being  productive  like  she  should  be ,0
is  thankful  for  her  quite  patio  to  watch  the  meteor  shower  from  tonight    anyone  want  to  join  me ,0
all  we  have  is  hope  and  love  so  dont  you  worry  child  so  dont  you  worry  bout  a  thing  in  the  night  for  those  can  life  us  up  so  we  can  rise  so  we  can  rise  above  the  madness  propname ,0
is  anyone  home  in  this  ghost  town ,0
is  about  to  go  for  a  thankgiving  hike  with  her  family   ,0
is  thankful  for  a  warm  fire  good  wine  and  her  ladies  d ,0
downtown  or  international  party  hmmm  decisions  decisions  one  things  for  sure  no  more  studying  for  tonight  d ,0
cant  believe  shes  leaving  the  lodge  in  the  morning  after  two  years  its  the  end  of  an  era    propname  i  love  you  forever ,0
how  can  i  be  expected  to  work  when  there  is  so  much  fun  puddle  jumping  to  be  done ,0
a  simple  smile  can  change  a  day  an  understanding  look  can  say  i  know  exactly  how  you  feel  but  we  have  learned  to  build  our  walls  so  very  strong  and  very  tall  for  fear  of  what  the  world  might  steal ,0
had  a  really  stressful  day  at  work  but  got  a  45  tip    thank  you  microsoft ,0
just  finished  her  last  quarter  at  ucsb  crazy ,0
is  very  happy  with  her  grades  and  even  happier  that  she  didnt  spend  more  time  than  needed  on  school  this  quarter ,0
come  with  me  come  with  me  well  travel  to  infinity ,0
folk  and  tribal  arts  festival  at  the  museum  of  natural  history  gonna  go  find  some  gifts  and  watch  some  bellydancing   ,0
is  exhausted  but  so  ready  to  see  her  ladies  tomorrow ,0
just  got  back  from  the  reel  rock  film  show  and  officially  views  propname  as  the  biggest  badass  ever ,0
is  applying  for  the  peace  corpsmasters  international  in  civil  engineering ,0
you  dont  need  no  reason  nor  a  three  peice  suit  to  argue  the  truth ,0
is  overwhelmed  by  data  and  this  is  supposed  to  be  a  quick  easy  lab  i  barely  even  know  where  to  start  my  lack  of  experience  is  kicking  my  ass   ,0
finally  got  her  computer  back  in  shape  open  office  utorrent  and  skype  now  i  can  actually  make  use  of  my  computer  again ,0
roast    wine    family    south  park    a  very  happy  propname ,0
will  not  be  going  on  the  fall  2009  semester  at  sea  voyage  doctors  orders  i  have  never  been  so  devastated  in  my  entire  life ,0
snow  snow  snow  snow  here  i  come ,0
got  distracted  in  borders  for  over  three  hours  today  why  did  they  have  to  put  the  rhyming  dictionary  next  to  the  science  section  all  i  wanted  was  the  dictionary  but  i  ended  up  reading  about  things  from  string  theory  to  the  genetic  destiny  of  the  ychromosome  apparently  men  are  on  the  slow  but  certain  path  towards  extinction  for  most  of  the  afternoon ,0
